CATEGORIA,SUBCATEGORIA,Ano,Producao,Comercio
DERIVADOS,Destilado alcoólico simples de bagaceira,2018.0,0.0,
DERIVADOS,Vinho acidificado,2018.0,0.0,
DERIVADOS,Mosto parcialmente fermentado,2018.0,0.0,
DERIVADOS,Outros derivados,2018.0,0.0,
VINHO DE MESA,VINHO DE MESA,2019.0,144629737.0,180446489.0
VINHO DE MESA,Tinto,2019.0,121045115.0,158519218.0
VINHO DE MESA,Branco,2019.0,22032828.0,20661836.0
VINHO DE MESA,Rosado,2019.0,1551794.0,1265435.0
VINHO  FINO DE MESA,VINHO FINO DE MESA (VINIFERA),2019.0,37615422.0,
VINHO FINO DE MESA,Tinto,2019.0,17389377.0,
VINHO FINO DE MESA,Branco,2019.0,18193055.0,
VINHO FINO DE MESA,Rosado,2019.0,2032990.0,
SUCO,SUCO,2019.0,77805352.0,
SUCO,Suco de uva integral,2019.0,50239767.0,
SUCO,Suco de uva concentrado,2019.0,26861009.0,
SUCO,Suco de uva adoçado,2019.0,120320.0,
SUCO,Suco de uva orgânico,2019.0,0.0,
SUCO,Suco de uva reconstituído,2019.0,584256.0,
DERIVADOS,DERIVADOS,2019.0,142888747.0,
DERIVADOS,Espumante,2019.0,52176.0,
DERIVADOS,Espumante moscatel,2019.0,515800.0,
DERIVADOS,Base espumante,2019.0,0.0,
DERIVADOS,Base espumante moscatel,2019.0,1962443.0,
DERIVADOS,Base Champenoise champanha,2019.0,274903.0,
DERIVADOS,Base Charmat champanha,2019.0,1188095.0,
DERIVADOS,Bebida de uva,2019.0,0.0,
DERIVADOS,Polpa de uva,2019.0,1480269.0,
DERIVADOS,Mosto simples,2019.0,135614344.0,
DERIVADOS,Mosto concentrado,2019.0,0.0,
DERIVADOS,Mosto de uva com bagaço,2019.0,645816.0,
DERIVADOS,Mosto dessulfitado,2019.0,1000.0,
DERIVADOS,Mistelas,2019.0,3000.0,
DERIVADOS,Néctar de uva,2019.0,32519.0,
DERIVADOS,Licorosos,2019.0,0.0,
DERIVADOS,Compostos,2019.0,0.0,
DERIVADOS,Jeropiga,2019.0,0.0,
DERIVADOS,Filtrado,2019.0,0.0,
DERIVADOS,Frisante,2019.0,0.0,
DERIVADOS,Vinho leve,2019.0,0.0,
DERIVADOS,Vinho licoroso,2019.0,99485.0,
DERIVADOS,Brandy,2019.0,0.0,
DERIVADOS,Destilado,2019.0,0.0,
DERIVADOS,Bagaceira,2019.0,10495.0,
DERIVADOS,Licor de bagaceira,2019.0,1507.0,
DERIVADOS,Vinagre,2019.0,76096.0,
DERIVADOS,Borra líquida,2019.0,901431.0,
DERIVADOS,Borra seca,2019.0,25996.0,
DERIVADOS,Vinho Composto,2019.0,0.0,
DERIVADOS,Pisco,2019.0,3372.0,
DERIVADOS,Vinho orgânico,2019.0,0.0,
DERIVADOS,Espumante orgânico,2019.0,0.0,
DERIVADOS,Destilado alcoólico simples de bagaceira,2019.0,0.0,
DERIVADOS,Vinho acidificado,2019.0,0.0,
DERIVADOS,Mosto parcialmente fermentado,2019.0,0.0,
DERIVADOS,Outros derivados,2019.0,0.0,
VINHO DE MESA,VINHO DE MESA,2020.0,124200414.0,215557931.0
VINHO DE MESA,Tinto,2020.0,103916391.0,189573423.0
VINHO DE MESA,Branco,2020.0,19568734.0,24589607.0
VINHO DE MESA,Rosado,2020.0,715289.0,1394901.0
VINHO  FINO DE MESA,VINHO FINO DE MESA (VINIFERA),2020.0,32516686.0,
VINHO FINO DE MESA,Tinto,2020.0,15451883.0,
VINHO FINO DE MESA,Branco,2020.0,15487915.0,
VINHO FINO DE MESA,Rosado,2020.0,1576888.0,
SUCO,SUCO,2020.0,69261287.0,
SUCO,Suco de uva integral,2020.0,40718523.0,
SUCO,Suco de uva concentrado,2020.0,27963865.0,
SUCO,Suco de uva adoçado,2020.0,107289.0,
SUCO,Suco de uva orgânico,2020.0,471610.0,
SUCO,Suco de uva reconstituído,2020.0,0.0,
DERIVADOS,DERIVADOS,2020.0,92533804.0,
DERIVADOS,Espumante,2020.0,32399.0,
DERIVADOS,Espumante moscatel,2020.0,689139.0,
DERIVADOS,Base espumante,2020.0,0.0,
DERIVADOS,Base espumante moscatel,2020.0,3006705.0,
DERIVADOS,Base Champenoise champanha,2020.0,200777.0,
DERIVADOS,Base Charmat champanha,2020.0,2487939.0,
DERIVADOS,Bebida de uva,2020.0,0.0,
DERIVADOS,Polpa de uva,2020.0,1803472.0,
DERIVADOS,Mosto simples,2020.0,80355474.0,
DERIVADOS,Mosto concentrado,2020.0,0.0,
DERIVADOS,Mosto de uva com bagaço,2020.0,3078256.0,
DERIVADOS,Mosto dessulfitado,2020.0,5000.0,
DERIVADOS,Mistelas,2020.0,0.0,
DERIVADOS,Néctar de uva,2020.0,46000.0,
DERIVADOS,Licorosos,2020.0,0.0,
DERIVADOS,Compostos,2020.0,0.0,
DERIVADOS,Jeropiga,2020.0,2000.0,
DERIVADOS,Filtrado,2020.0,0.0,
DERIVADOS,Frisante,2020.0,0.0,
DERIVADOS,Vinho leve,2020.0,0.0,
DERIVADOS,Vinho licoroso,2020.0,48678.0,
DERIVADOS,Brandy,2020.0,0.0,
DERIVADOS,Destilado,2020.0,0.0,
DERIVADOS,Bagaceira,2020.0,0.0,
DERIVADOS,Licor de bagaceira,2020.0,5800.0,
DERIVADOS,Vinagre,2020.0,10000.0,
DERIVADOS,Borra líquida,2020.0,509378.0,
DERIVADOS,Borra seca,2020.0,167587.0,
DERIVADOS,Vinho Composto,2020.0,0.0,
DERIVADOS,Pisco,2020.0,1000.0,
DERIVADOS,Vinho orgânico,2020.0,18700.0,
DERIVADOS,Espumante orgânico,2020.0,0.0,
DERIVADOS,Destilado alcoólico simples de bagaceira,2020.0,500.0,
DERIVADOS,Vinho acidificado,2020.0,65000.0,
DERIVADOS,Mosto parcialmente fermentado,2020.0,0.0,
DERIVADOS,Outros derivados,2020.0,0.0,
VINHO DE MESA,VINHO DE MESA,2021.0,173899995.0,210012238.0
VINHO DE MESA,Tinto,2021.0,146075996.0,185653678.0
VINHO DE MESA,Branco,2021.0,26432799.0,22426954.0
VINHO DE MESA,Rosado,2021.0,1391200.0,1931606.0
VINHO  FINO DE MESA,VINHO FINO DE MESA (VINIFERA),2021.0,43474998.0,
VINHO FINO DE MESA,Tinto,2021.0,20433249.0,
VINHO FINO DE MESA,Branco,2021.0,20867999.0,
VINHO FINO DE MESA,Rosado,2021.0,2173750.0,
SUCO,SUCO,2021.0,100932264.0,
SUCO,Suco de uva integral,2021.0,68038479.0,
SUCO,Suco de uva concentrado,2021.0,32131218.0,
SUCO,Suco de uva adoçado,2021.0,40450.0,
SUCO,Suco de uva orgânico,2021.0,722117.0,
SUCO,Suco de uva reconstituído,2021.0,0.0,
DERIVADOS,DERIVADOS,2021.0,169031493.0,
DERIVADOS,Espumante,2021.0,70091.0,
DERIVADOS,Espumante moscatel,2021.0,11950.0,
DERIVADOS,Base espumante,2021.0,5475049.0,
DERIVADOS,Base espumante moscatel,2021.0,5549471.0,
DERIVADOS,Base Champenoise champanha,2021.0,0.0,
DERIVADOS,Base Charmat champanha,2021.0,0.0,
DERIVADOS,Bebida de uva,2021.0,2000.0,
DERIVADOS,Polpa de uva,2021.0,1180578.0,
DERIVADOS,Mosto simples,2021.0,153579926.0,
DERIVADOS,Mosto concentrado,2021.0,0.0,
DERIVADOS,Mosto de uva com bagaço,2021.0,618764.0,
DERIVADOS,Mosto dessulfitado,2021.0,1532000.0,
DERIVADOS,Mistelas,2021.0,2500.0,
DERIVADOS,Néctar de uva,2021.0,18187.0,
DERIVADOS,Licorosos,2021.0,0.0,
DERIVADOS,Compostos,2021.0,0.0,
DERIVADOS,Jeropiga,2021.0,3540.0,
DERIVADOS,Filtrado,2021.0,0.0,
DERIVADOS,Frisante,2021.0,1390.0,
DERIVADOS,Vinho leve,2021.0,0.0,
DERIVADOS,Vinho licoroso,2021.0,30000.0,
DERIVADOS,Brandy,2021.0,120.0,
DERIVADOS,Destilado,2021.0,0.0,
DERIVADOS,Bagaceira,2021.0,12060.0,
DERIVADOS,Licor de bagaceira,2021.0,0.0,
DERIVADOS,Vinagre,2021.0,7500.0,
DERIVADOS,Borra líquida,2021.0,116450.0,
DERIVADOS,Borra seca,2021.0,16789.0,
DERIVADOS,Vinho Composto,2021.0,160000.0,
DERIVADOS,Pisco,2021.0,0.0,
DERIVADOS,Vinho orgânico,2021.0,93884.0,
DERIVADOS,Espumante orgânico,2021.0,2412.0,
DERIVADOS,Destilado alcoólico simples de bagaceira,2021.0,3000.0,
DERIVADOS,Vinho acidificado,2021.0,0.0,
DERIVADOS,Mosto parcialmente fermentado,2021.0,543510.0,
DERIVADOS,Outros derivados,2021.0,322.0,
VINHO DE MESA,VINHO DE MESA,2022.0,195031611.0,187939996.0
VINHO DE MESA,Tinto,2022.0,162844214.0,165067340.0
VINHO DE MESA,Branco,2022.0,30198430.0,20658933.0
VINHO DE MESA,Rosado,2022.0,1988968.0,2213723.0
VINHO  FINO DE MESA,VINHO FINO DE MESA (VINIFERA),2022.0,47511796.0,
VINHO FINO DE MESA,Tinto,2022.0,24417918.0,
VINHO FINO DE MESA,Branco,2022.0,20896613.0,
VINHO FINO DE MESA,Rosado,2022.0,2197265.0,
SUCO,SUCO,2022.0,65809079.0,
SUCO,Suco de uva integral,2022.0,35248305.0,
SUCO,Suco de uva concentrado,2022.0,29892550.0,
SUCO,Suco de uva adoçado,2022.0,79130.0,
SUCO,Suco de uva orgânico,2022.0,589094.0,
SUCO,Suco de uva reconstituído,2022.0,0.0,
DERIVADOS,DERIVADOS,2022.0,138501226.0,
DERIVADOS,Espumante,2022.0,70759.0,
DERIVADOS,Espumante moscatel,2022.0,27200.0,
DERIVADOS,Base espumante,2022.0,0.0,
DERIVADOS,Base espumante moscatel,2022.0,6308043.0,
DERIVADOS,Base Champenoise champanha,2022.0,1146717.0,
DERIVADOS,Base Charmat champanha,2022.0,4078766.0,
DERIVADOS,Bebida de uva,2022.0,0.0,
DERIVADOS,Polpa de uva,2022.0,387886.0,
DERIVADOS,Mosto simples,2022.0,126048241.0,
DERIVADOS,Mosto concentrado,2022.0,0.0,
DERIVADOS,Mosto de uva com bagaço,2022.0,0.0,
DERIVADOS,Mosto dessulfitado,2022.0,0.0,
DERIVADOS,Mistelas,2022.0,0.0,
DERIVADOS,Néctar de uva,2022.0,0.0,
DERIVADOS,Licorosos,2022.0,0.0,
DERIVADOS,Compostos,2022.0,0.0,
DERIVADOS,Jeropiga,2022.0,5000.0,
DERIVADOS,Filtrado,2022.0,0.0,
DERIVADOS,Frisante,2022.0,0.0,
DERIVADOS,Vinho leve,2022.0,0.0,
DERIVADOS,Vinho licoroso,2022.0,67000.0,
DERIVADOS,Brandy,2022.0,0.0,
DERIVADOS,Destilado,2022.0,0.0,
DERIVADOS,Bagaceira,2022.0,4998.0,
DERIVADOS,Licor de bagaceira,2022.0,0.0,
DERIVADOS,Vinagre,2022.0,16200.0,
DERIVADOS,Borra líquida,2022.0,0.0,
DERIVADOS,Borra seca,2022.0,0.0,
DERIVADOS,Vinho Composto,2022.0,0.0,
DERIVADOS,Pisco,2022.0,0.0,
DERIVADOS,Vinho orgânico,2022.0,88890.0,
DERIVADOS,Espumante orgânico,2022.0,0.0,
DERIVADOS,Destilado alcoólico simples de bagaceira,2022.0,4300.0,
DERIVADOS,Vinho acidificado,2022.0,0.0,
DERIVADOS,Mosto parcialmente fermentado,2022.0,0.0,
DERIVADOS,Outros derivados,2022.0,247228.0,
VINHO DE MESA,VINHO DE MESA,2023.0,169762429.0,187016848.0
VINHO DE MESA,Tinto,2023.0,139320884.0,165097539.0
VINHO DE MESA,Branco,2023.0,27910299.0,19398561.0
VINHO DE MESA,Rosado,2023.0,2531246.0,2520748.0
VINHO  FINO DE MESA,VINHO FINO DE MESA (VINIFERA),2023.0,46268556.0,
VINHO FINO DE MESA,Tinto,2023.0,23615783.0,
VINHO FINO DE MESA,Branco,2023.0,20693437.0,
VINHO FINO DE MESA,Rosado,2023.0,1959336.0,
SUCO,SUCO,2023.0,67045238.0,
SUCO,Suco de uva integral,2023.0,38122173.0,
SUCO,Suco de uva concentrado,2023.0,28216760.0,
SUCO,Suco de uva adoçado,2023.0,94587.0,
SUCO,Suco de uva orgânico,2023.0,611718.0,
SUCO,Suco de uva reconstituído,2023.0,0.0,
DERIVADOS,DERIVADOS,2023.0,174716647.0,
DERIVADOS,Espumante,2023.0,65525.0,
DERIVADOS,Espumante moscatel,2023.0,14744.0,
DERIVADOS,Base espumante,2023.0,0.0,
DERIVADOS,Base espumante moscatel,2023.0,6734590.0,
DERIVADOS,Base Champenoise champanha,2023.0,1552243.0,
DERIVADOS,Base Charmat champanha,2023.0,5418118.0,
DERIVADOS,Bebida de uva,2023.0,1627.0,
DERIVADOS,Polpa de uva,2023.0,1388251.0,
DERIVADOS,Mosto simples,2023.0,157848983.0,
DERIVADOS,Mosto concentrado,2023.0,0.0,
DERIVADOS,Mosto de uva com bagaço,2023.0,7784.0,
DERIVADOS,Mosto dessulfitado,2023.0,0.0,
DERIVADOS,Mistelas,2023.0,600.0,
DERIVADOS,Néctar de uva,2023.0,70976.0,
DERIVADOS,Licorosos,2023.0,0.0,
DERIVADOS,Compostos,2023.0,0.0,
DERIVADOS,Jeropiga,2023.0,4500.0,
DERIVADOS,Filtrado,2023.0,0.0,
DERIVADOS,Frisante,2023.0,0.0,
DERIVADOS,Vinho leve,2023.0,0.0,
DERIVADOS,Vinho licoroso,2023.0,73600.0,
DERIVADOS,Brandy,2023.0,450.0,
DERIVADOS,Destilado,2023.0,0.0,
DERIVADOS,Bagaceira,2023.0,0.0,
DERIVADOS,Licor de bagaceira,2023.0,0.0,
DERIVADOS,Vinagre,2023.0,9000.0,
DERIVADOS,Borra líquida,2023.0,758140.0,
DERIVADOS,Borra seca,2023.0,17200.0,
DERIVADOS,Vinho Composto,2023.0,0.0,
DERIVADOS,Pisco,2023.0,0.0,
DERIVADOS,Vinho orgânico,2023.0,94150.0,
DERIVADOS,Espumante orgânico,2023.0,1365.0,
DERIVADOS,Destilado alcoólico simples de bagaceira,2023.0,0.0,
DERIVADOS,Vinho acidificado,2023.0,2500.0,
DERIVADOS,Mosto parcialmente fermentado,2023.0,0.0,
DERIVADOS,Outros derivados,2023.0,652301.0,
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2009,,33080270.0
VINHO  FINO DE MESA,Tinto,2009,,19576295.0
VINHO  FINO DE MESA,Rosado,2009,,213835.0
VINHO  FINO DE MESA,Branco,2009,,13290140.0
VINHO FRIZANTE,VINHO FRIZANTE,2009,,1003596.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2009,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2009,,113.0
VINHO ESPECIAL,Tinto,2009,,113.0
VINHO ESPECIAL,Rosado,2009,,0.0
VINHO ESPECIAL,Branco,2009,,0.0
ESPUMANTES,ESPUMANTES,2009,,11242890.0
ESPUMANTES,Espumante  Moscatel,2009,,2500230.0
ESPUMANTES,Espumante,2009,,8742660.0
ESPUMANTES,Espumante Orgânico,2009,,0.0
SUCO DE UVAS,SUCO DE UVAS,2009,,29131455.0
SUCO DE UVAS,Suco Natural Integral,2009,,0.0
SUCO DE UVAS,Suco Adoçado,2009,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2009,,0.0
SUCO DE UVAS,Suco Orgânico,2009,,0.0
SUCO DE UVAS,Outros sucos de uvas,2009,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2009,,31861857.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2009,,26554757.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2009,,6745427.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2009,,21133.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2009,,1279586.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2009,,12000.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2009,,7151.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2009,,4561959.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2009,,1354734.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2009,,100.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2009,,6533888.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2009,,14443.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2009,,7034.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2009,,4933019.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2009,,418132.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2009,,1339958.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2009,,467005.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2009,,192082.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2009,,36937.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2009,,426804.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2009,,2996318.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2009,,808389.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2009,,10649.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2009,,542123.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2009,,591313.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2009,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2009,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2010,,21390159.0
VINHO  FINO DE MESA,Tinto,2010,,15184398.0
VINHO  FINO DE MESA,Rosado,2010,,236802.0
VINHO  FINO DE MESA,Branco,2010,,5968959.0
VINHO FRIZANTE,VINHO FRIZANTE,2010,,1851136.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2010,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2010,,293.0
VINHO ESPECIAL,Tinto,2010,,293.0
VINHO ESPECIAL,Rosado,2010,,0.0
VINHO ESPECIAL,Branco,2010,,0.0
ESPUMANTES,ESPUMANTES,2010,,12647906.0
ESPUMANTES,Espumante  Moscatel,2010,,2946179.0
ESPUMANTES,Espumante,2010,,9701727.0
ESPUMANTES,Espumante Orgânico,2010,,0.0
SUCO DE UVAS,SUCO DE UVAS,2010,,35164681.0
SUCO DE UVAS,Suco Natural Integral,2010,,0.0
SUCO DE UVAS,Suco Adoçado,2010,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2010,,0.0
SUCO DE UVAS,Suco Orgânico,2010,,0.0
SUCO DE UVAS,Outros sucos de uvas,2010,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2010,,30827991.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2010,,29023870.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2010,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2010,,6852708.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2010,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2010,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2010,,16413.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2010,,11.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2010,,42847.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2010,,18418.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2010,,763368.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2010,,13000.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2010,,46000.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2010,,6448.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2010,,4674272.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2010,,977962.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2010,,31814.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2010,,6611313.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2010,,37310.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2010,,26577.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2010,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2010,,12438.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2010,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2010,,5397459.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2010,,284824.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2010,,2774322.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2010,,377010.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2010,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2010,,172214.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2010,,67502.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2010,,912242.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2010,,3336175.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2010,,1123858.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2010,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2010,,661586.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2010,,638487.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2010,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2010,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2011,,19967310.0
VINHO  FINO DE MESA,Tinto,2011,,14876896.0
VINHO  FINO DE MESA,Rosado,2011,,211484.0
VINHO  FINO DE MESA,Branco,2011,,4878930.0
VINHO FRIZANTE,VINHO FRIZANTE,2011,,1706679.0
VINHO ORGÂNICO,VINHO ORGÂNICO,2011,,0.0
VINHO ESPECIAL,VINHO ESPECIAL,2011,,699.0
VINHO ESPECIAL,Tinto,2011,,699.0
VINHO ESPECIAL,Rosado,2011,,0.0
VINHO ESPECIAL,Branco,2011,,0.0
ESPUMANTES,ESPUMANTES,2011,,13305275.0
ESPUMANTES,Espumante  Moscatel,2011,,2996441.0
ESPUMANTES,Espumante,2011,,10308834.0
ESPUMANTES,Espumante Orgânico,2011,,0.0
SUCO DE UVAS,SUCO DE UVAS,2011,,45222136.0
SUCO DE UVAS,Suco Natural Integral,2011,,0.0
SUCO DE UVAS,Suco Adoçado,2011,,0.0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2011,,0.0
SUCO DE UVAS,Suco Orgânico,2011,,0.0
SUCO DE UVAS,Outros sucos de uvas,2011,,0.0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2011,,34892316.0
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2011,,28783827.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2011,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2011,,5997697.0
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2011,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2011,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2011,,18111.0
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2011,,41134.0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2011,,66220.0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2011,,22162.0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2011,,532821.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2011,,22016.0
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2011,,73006.0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2011,,5640.0
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2011,,4684087.0
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2011,,805235.0
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2011,,90364.0
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2011,,7001836.0
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2011,,57887.0
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2011,,983.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2011,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2011,,291399.0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2011,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2011,,5703340.0
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2011,,385029.0
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2011,,1875782.0
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2011,,367193.0
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2011,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2011,,158868.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2011,,78540.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2011,,875720.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2011,,3386303.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2011,,983700.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2011,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2011,,662965.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2011,,593486.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2011,,0.0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2011,,0.0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2012,,22469950.0
VINHO  FINO DE MESA,Tinto,2012,,15443016.0
VINHO  FINO DE MESA,Rosado,2012,,150806.0
VINHO  FINO DE MESA,Branco,2012,,6876128.0
